map,cmd,stars,MWSC,Type,RAJ2000,DEJ2000,r0,r1,r2,pmRA,pmDE,RV,d,E(B-V),logt,rc,rt,k,SType,[Fe/H],Simbad
 , , , , ,deg,deg,deg,deg,deg,mas/yr,mas/yr,km/s,pc,mag,[yr],pc,pc,pc-2, ,[Sun],
---,---,-----,----,-,-------,-------,-------,-------,-------,-------,-------,-------,--------,-------,-------,--------,--------,--------,---,--------,------
map,cmd,stars,1252, ,112.795,-15.428,  0.010,  0.070,  0.115,  -4.52,   5.49,       ,    1706,  0.437,  8.440,    0.61,    4.83,    6.04,irc,        ,Simbad
map,cmd,stars,1253, ,112.797,-09.940,  0.010,  0.053,  0.100,  -1.89,   0.94,       ,    6812,  0.104,  9.200,    1.37,   28.39,    0.72,   ,  -0.380,Simbad
map,cmd,stars,1254, ,112.905,-17.190,  0.030,  0.105,  0.190,  -0.43,   0.39,   16.0,     870,  0.208,  8.410,    1.74,    3.92,    9.34,   ,        ,Simbad
map,cmd,stars,1255, ,112.942,-19.375,  0.010,  0.055,  0.085,  -9.33,   7.91,       ,    4389,  0.895,  6.000,    3.26,   10.56,    3.49,irc,        ,Simbad
map,cmd,stars,1256, ,112.980,-13.835,  0.020,  0.065,  0.125,  -1.51,   4.26,       ,    4500,  0.416,  8.975,    4.41,   15.60,    0.47,irc,        ,Simbad
map,cmd,stars,1257, ,112.980,-12.765,  0.018,  0.090,  0.170,   1.03,   1.56,       ,    1706,  0.125,  8.650,    1.35,    6.76,    4.52,dub,        ,Simbad
map,cmd,stars,1260,r,113.215,-13.745,  0.010,  0.045,  0.105,  -1.33,  -2.88,       ,    2901,  0.583,  8.870,    0.77,   11.57,    1.39,   ,        ,Simbad
map,cmd,stars,1261, ,113.317,-22.950,  0.020,  0.150,  0.260,  -4.01,   0.32,       ,    1609,  0.208,  8.710,    2.46,   11.55,    0.65,   ,        ,Simbad
map,cmd,stars,1262, ,113.265,-12.990,  0.015,  0.080,  0.185,  -0.47,   1.61,       ,    1341,  0.042,  8.655,    0.65,    7.10,    3.38,   ,        ,Simbad
map,cmd,stars,1263, ,113.287,-15.455,  0.012,  0.090,  0.140,  -1.79,   0.00,   65.6,    2874,  0.583,  7.270,    1.78,   12.58,    2.57,   ,        ,Simbad
map,cmd,stars,1264, ,113.355,-28.190,  0.010,  0.055,  0.110,  -2.15,   0.56,       ,    2057,  0.416,  6.900,    1.07,    9.36,    1.59,rem,        ,Simbad
map,cmd,stars,1265, ,113.365,-20.510,  0.015,  0.040,  0.075,  -2.87,   1.66,       ,    1836,  0.250,  8.265,    0.69,    4.51,    2.04,non,        ,Simbad
map,cmd,stars,1266, ,113.415,-13.765,  0.020,  0.075,  0.155,  -1.13,  -1.12,       ,    3113,  0.416,  8.800,    2.02,   14.33,    0.28,   ,        ,Simbad
map,cmd,stars,1267, ,113.437,-19.811,  0.020,  0.060,  0.105,  -2.67,   5.93,       ,    1215,  0.208,  8.615,    0.56,    4.31,    8.15,   ,        ,Simbad
map,cmd,stars,1268, ,113.595,-26.325,  0.018,  0.080,  0.155,  -4.06,   0.06,       ,    2262,  0.552,  9.100,    0.88,   13.68,    4.06,   ,        ,Simbad
map,cmd,stars,1269, ,113.629,-15.935,  0.015,  0.075,  0.130,  -1.02,   0.03,       ,    4336,  0.666,  6.700,    2.16,   13.70,    0.64,irc,        ,Simbad
map,cmd,stars,1270, ,113.662,-19.800,  0.015,  0.060,  0.110,  -2.40,   4.89,       ,    1998,  0.521,  8.215,    1.08,    6.61,   11.52,   ,        ,Simbad
map,cmd,stars,1271, ,113.850,-15.092,  0.013,  0.055,  0.100,  -3.36,  -0.75,       ,    4697,  0.437,  8.220,    1.40,   13.57,    1.20,ast,        ,Simbad
map,cmd,stars,1272, ,113.857,-22.395,  0.020,  0.085,  0.125,  -5.20,   1.33,       ,    2362,  0.416,  6.500,    1.58,    9.30,    3.10,irc,        ,Simbad
map,cmd,stars,1273, ,113.845,-27.705,  0.012,  0.060,  0.100,  -1.97,   2.88,       ,    5157,  0.416,  8.945,    1.84,   18.55,    3.40,   ,        ,Simbad
map,cmd,stars,1274, ,113.884,-18.765,  0.010,  0.060,  0.125,  -1.44,   3.30,       ,    2549,  0.833,  7.495,    0.87,   10.25,    2.10,irc,        ,Simbad
map,cmd,stars,1276, ,113.934,-19.779,  0.015,  0.065,  0.100,  -2.54,   5.02,   25.0,     974,  0.021,  8.620,    0.66,    3.41,   20.56,   ,        ,Simbad
map,cmd,stars,1277, ,114.060,-20.610,  0.012,  0.085,  0.160,  -2.92,   4.81,       ,    2178,  0.458,  7.450,    1.37,   11.39,   10.19,   ,        ,Simbad
map,cmd,stars,1278, ,114.165,-14.490,  0.090,  0.330,  0.630,  -6.63,   2.11,   36.7,     471,  0.104,  8.120,    1.74,    6.09,   52.74,   ,   0.008,Simbad
map,cmd,stars,1279, ,114.196,-24.662,  0.010,  0.035,  0.060,  -1.32,   4.01,       ,    2706,  0.895,  8.765,    0.76,    9.37,    0.54,ast,        ,Simbad
map,cmd,stars,1280,r,114.195,-23.355,  0.010,  0.055,  0.100,  -3.68,   2.44,       ,    3585,  0.708,  8.895,    1.33,   15.02,    0.86,dub,        ,Simbad
map,cmd,stars,1281, ,114.259,-20.525,  0.010,  0.055,  0.110,  -2.17,   4.33,       ,    2057,  0.104,  8.250,    1.04,    8.23,    6.48,   ,        ,Simbad
map,cmd,stars,1282, ,114.262,-32.205,  0.015,  0.045,  0.085,  -1.60,   7.71,       ,    3978,  0.937,  9.090,    1.92,    8.41,    0.26,   ,        ,Simbad
map,cmd,stars,1283, ,114.277,-13.850,  0.040,  0.195,  0.450,  -0.60,  -2.89,   21.7,     824,  0.062,  9.025,    2.05,    7.72,   12.44,   ,   0.068,Simbad
map,cmd,stars,1284, ,114.292,-26.385,  0.010,  0.034,  0.075,  -3.65,   1.48,       ,    6287,  0.645,  9.010,    3.28,   13.96,    0.35,   ,        ,Simbad
map,cmd,stars,1285, ,114.292,-15.660,  0.020,  0.115,  0.210,  -2.60,  -0.15,   17.8,    1456,  0.260,  7.800,    1.40,    8.97,    5.22,   ,   0.313,Simbad
map,cmd,stars,1286, ,114.423,-26.507,  0.020,  0.130,  0.235,  -2.64,   2.38,   10.9,     576,  0.150,  8.410,    0.65,    4.88,   29.75,   ,        ,Simbad
map,cmd,stars,1287, ,114.390,-12.055,  0.020,  0.240,  0.340,  -0.94,   4.72,   50.1,    2473,  0.104,  8.975,    2.12,   20.92,    3.80,   ,  -0.220,Simbad
map,cmd,stars,1290,g,114.535,+38.882,  0.020,  0.075,  0.120,  -6.29,  -1.19,  -20.2,   82535,  0.083, 10.100,   14.01,  178.83,    0.08,glo,  -2.050,Simbad
map,cmd,stars,1291, ,114.562,-14.880,  0.020,  0.090,  0.160,  -2.86,   0.61,  102.9,    4330,  0.210,  9.340,    1.33,   21.40,    1.60,   ,   0.000,Simbad
map,cmd,stars,1292, ,114.595,+21.567,  0.020,  0.125,  0.305,  -2.56,  -3.83,   67.0,    2880,  0.010,  9.365,    2.33,   21.56,    8.26,   ,  -0.380,Simbad
map,cmd,stars,1293, ,114.619,-10.700,  0.020,  0.125,  0.220,  -0.04,   0.48,       ,    3963,  0.229,  8.865,    2.21,   24.84,    3.67,   ,  -0.380,Simbad
map,cmd,stars,1294, ,114.676,-33.835,  0.010,  0.060,  0.115,   0.52,   7.96,       ,   13338,  0.570,  9.335,    6.99,   55.88,    0.32,   ,        ,Simbad
map,cmd,stars,1296, ,114.832,-31.740,  0.010,  0.055,  0.095,  -2.58,   2.75,       ,    2597,  0.708,  8.510,    1.35,   10.32,    2.02,   ,        ,Simbad
map,cmd,stars,1297, ,114.832,-16.518,  0.015,  0.075,  0.125,  -1.72,   0.87,   47.3,    1406,  0.187,  8.615,    0.96,    4.26,   13.01,   ,  -0.145,Simbad
map,cmd,stars,1298, ,114.916,-16.380,  0.010,  0.070,  0.150,  -2.74,   2.09,    2.8,     707,  0.167,  7.700,    0.20,    3.10,   15.52,   ,   0.130,Simbad
map,cmd,stars,1299, ,114.900,-30.935,  0.010,  0.075,  0.155,  -3.01,   0.44,       ,    4712,  0.416,  8.760,    2.45,   25.54,    1.91,non,        ,Simbad
map,cmd,stars,1300, ,114.922,-27.295,  0.018,  0.065,  0.135,  -0.60,   1.64,       ,    1400,  0.100,  8.385,    2.00,    7.10,    0.13,   ,        ,Simbad
map,cmd,stars,1301,n,115.042,-33.540,  0.010,  0.048,  0.085,  -5.72,   3.75,       ,    2420,  0.562,  6.670,    0.53,    9.71,    3.94,   ,        ,Simbad
map,cmd,stars,1302, ,115.042,-02.085,  0.010,  0.080,  0.130,  -2.39,   3.06,       ,    1824,  0.604,  8.600,    1.51,    8.07,    3.19,   ,        ,Simbad
map,cmd,stars,1359, ,117.787,-22.110,  0.015,  0.050,  0.085,  -4.24,   0.76,       ,    2121,  0.208,  9.215,    0.52,    8.13,    6.17,irc,        ,Simbad
map,cmd,stars,1305, ,115.117,-30.043,  0.020,  0.155,  0.325,  -5.00,   5.50,   68.0,     714,  0.050,  7.520,    2.17,    5.69,    5.13,   ,        ,Simbad
map,cmd,stars,1306, ,115.200,-31.705,  0.020,  0.145,  0.270,  -2.90,   1.74,   63.3,    3834,  0.437,  7.250,    2.70,   29.92,    1.18,   ,        ,Simbad
map,cmd,stars,1307, ,115.284,-30.720,  0.010,  0.065,  0.130,  -4.51,   2.94,       ,    1606,  0.437,  9.020,    1.25,    5.36,    6.12,   ,        ,Simbad
map,cmd,stars,1308, ,115.335,-38.520,  0.070,  0.625,  1.300, -21.80,  15.13,   22.6,     188,  0.000,  7.760,    1.47,    4.56,   13.30,   ,  -0.531,Simbad
map,cmd,stars,1309, ,115.320,-16.290,  0.020,  0.090,  0.150,  -2.84,   3.71,   33.5,    1490,  0.416,  8.150,    0.86,    6.16,    4.50,   ,  -0.102,Simbad
map,cmd,stars,1310, ,115.225,-19.085,  0.020,  0.090,  0.160,  -2.65,   3.62,   14.4,    1589,  0.291,  8.650,    1.51,    8.06,   13.68,   ,        ,Simbad
map,cmd,stars,1311,r,115.324,-24.355,  0.010,  0.070,  0.110,  -3.86,   2.83,       ,    2312,  0.094,  8.600,    0.69,    6.42,    4.32,non,        ,Simbad
map,cmd,stars,1312, ,115.380,-09.610,  0.018,  0.075,  0.155,   2.24,  -1.23,       ,    4332,  0.052,  9.135,    7.24,   16.39,    1.62,   ,        ,Simbad
map,cmd,stars,1313, ,115.455,-14.805,  0.040,  0.350,  0.570,  -3.05,   0.38,   30.4,    1375,  0.150,  8.350,    2.59,   17.86,    6.72,   ,  -0.470,Simbad
map,cmd,stars,1314, ,115.552,-29.230,  0.010,  0.050,  0.090,  -3.92,   5.76,       ,    4712,  0.416,  8.880,    1.59,   11.04,    0.65,   ,        ,Simbad
map,cmd,stars,1315, ,115.603,-31.467,  0.010,  0.055,  0.110,   1.04,   4.52,       ,    2134,  0.479,  8.725,    0.65,    8.56,    3.48,ast,        ,Simbad
map,cmd,stars,1316, ,115.629,-01.037,  0.020,  0.105,  0.165,  -1.81,  -1.60,       ,    1292,  0.479,  7.900,    1.17,    6.59,    3.84,   ,        ,Simbad
map,cmd,stars,1317, ,115.747,-35.593,  0.020,  0.065,  0.110,  -4.90,   3.65,       ,     541,  0.104,  8.650,    0.17,    1.67,   42.85,   ,        ,Simbad
map,cmd,stars,1318,r,115.927,-11.030,  0.015,  0.100,  0.170,   2.98,  -0.97,       ,    1410,  0.416,  8.570,    0.89,    8.06,    5.12,   ,        ,Simbad
map,cmd,stars,1319, ,115.921,-08.020,  0.018,  0.090,  0.165,   1.62,   1.08,       ,    1935,  0.208,  9.265,    2.57,    9.51,    1.13,   ,        ,Simbad
map,cmd,stars,1320, ,116.100,-34.627,  0.030,  0.090,  0.165,  -5.59,   6.96,       ,    1245,  0.073,  8.945,    0.79,    6.74,   12.07,   ,        ,Simbad
map,cmd,stars,1322, ,116.115,-37.670,  0.040,  0.200,  0.410, -10.10,   6.21,   13.7,     489,  0.167,  8.230,    0.51,    4.66,   11.40,   ,  -0.450,Simbad
map,cmd,stars,1323, ,116.142,-24.665,  0.010,  0.100,  0.180,  -2.87,   4.13,   19.6,    1040,  0.021,  7.250,    0.82,    6.10,    2.39,   ,        ,Simbad
map,cmd,stars,1324, ,116.145,-23.860,  0.040,  0.250,  0.500,  -4.10,   3.36,   21.3,    1037,  0.050,  8.680,    2.73,   14.69,   13.14,   ,  -0.095,Simbad
map,cmd,stars,1325, ,116.137,-05.160,  0.010,  0.075,  0.155,  -1.89,   1.21,       ,    2398,  0.625,  8.650,    1.94,   12.28,    2.32,   ,        ,Simbad
map,cmd,stars,1326, ,116.205,-28.380,  0.018,  0.072,  0.160,   0.40,   0.81,   73.5,    2134,  0.479,  8.785,    0.92,   12.37,    6.88,dub,        ,Simbad
map,cmd,stars,1327,n,116.332,-25.545,  0.015,  0.060,  0.093,  -3.00,   2.63,   83.0,    4417,  0.541,  6.700,    3.33,   12.07,    2.39,   ,        ,Simbad
map,cmd,stars,1328, ,116.382,-32.848,  0.025,  0.070,  0.145,  -0.17,   1.50,       ,    2237,  1.093,  7.280,    0.93,    9.45,   15.78,   ,        ,Simbad
map,cmd,stars,1329,r,116.407,-46.710,  0.015,  0.060,  0.105,  -2.61,   3.29,       ,    1031,  0.729,  8.705,    0.57,    3.30,    2.63,dub,        ,Simbad
map,cmd,stars,1330, ,116.487,-20.385,  0.020,  0.080,  0.125,  -4.87,   0.60,       ,     893,  0.146,  9.100,    0.28,    4.13,   16.64,   ,        ,Simbad
map,cmd,stars,1331, ,116.460,-34.340,  0.015,  0.060,  0.115,  -3.36,   4.42,  142.0,    1579,  0.645,  8.200,    0.97,    6.99,    0.96,   ,        ,Simbad
map,cmd,stars,1332, ,116.482,-21.920,  0.015,  0.070,  0.130,  -4.34,   2.35,       ,    1558,  0.115,  8.810,    1.78,    5.38,    2.56,dub,        ,Simbad
map,cmd,stars,1333, ,116.553,-31.283,  0.018,  0.055,  0.105,  -0.66,   2.10,       ,    3858,  0.833,  8.440,    1.22,   16.45,    1.30,   ,        ,Simbad
map,cmd,stars,1334, ,116.617,-34.280,  0.015,  0.065,  0.130,  -3.86,   5.62,       ,    1508,  0.645,  8.280,    1.99,    5.34,    5.61,   ,        ,Simbad
map,cmd,stars,1336, ,116.707,-04.680,  0.020,  0.075,  0.150,  -2.50,  -1.01,   55.0,    4836,  0.042,  9.500,    8.23,   19.81,    0.99,   ,  -0.260,Simbad
map,cmd,stars,1337, ,116.745,+00.020,  0.015,  0.095,  0.260,   1.76,  -3.43,       ,     397,  0.021,  8.700,    0.30,    2.46,   27.99,   ,        ,Simbad
map,cmd,stars,1339, ,116.778,-32.973,  0.015,  0.060,  0.095,   2.65,   4.50,       ,    1268,  0.416,  8.650,    0.58,    2.94,   47.12,   ,        ,Simbad
map,cmd,stars,1340, ,116.902,-27.193,  0.010,  0.050,  0.080,   2.99,   8.50,   33.9,    2383,  0.666,  7.865,    0.37,    7.31,    8.41,   ,        ,Simbad
map,cmd,stars,1341, ,116.950,-34.036,  0.015,  0.050,  0.105,  -5.43,   5.89,       ,    1608,  0.833,  8.600,    0.82,    7.27,   16.14,   ,        ,Simbad
map,cmd,stars,1342, ,116.977,+08.880,  0.020,  0.110,  0.180,  -4.25,  -5.77,       ,    2669,  0.833,  8.025,    0.82,   16.58,    2.00,   ,        ,Simbad
map,cmd,stars,1343, ,116.992,-33.700,  0.020,  0.070,  0.130,  -2.42,  10.45,       ,    2173,  0.979,  8.020,    1.09,    9.05,    8.25,   ,        ,Simbad
map,cmd,stars,1344, ,117.097,-26.290,  0.010,  0.045,  0.090,  -5.15,   3.04,       ,    1821,  0.150,  8.280,    0.24,    6.19,   21.40,   ,        ,Simbad
map,cmd,stars,1345, ,117.112,-27.900,  0.010,  0.035,  0.070,   1.17,   5.71,       ,    2839,  0.416,  9.260,    0.65,    8.49,    2.47,   ,        ,Simbad
map,cmd,stars,1346, ,117.165,-25.953,  0.015,  0.045,  0.090,  -4.79,   3.17,       ,    4244,  0.812,  8.460,    0.94,   10.04,    1.51,non,        ,Simbad
map,cmd,stars,1348, ,117.175,-26.983,  0.015,  0.055,  0.105,  -0.55,   2.05,       ,    2255,  0.729,  8.700,    0.40,    8.88,    3.84,irc,        ,Simbad
map,cmd,stars,1349, ,117.168,-14.700,  0.012,  0.045,  0.090,  -0.37,   1.05,       ,    2428,  0.541,  8.505,    1.50,    6.03,    2.38,   ,        ,Simbad
map,cmd,stars,1350, ,117.258,-21.292,  0.010,  0.075,  0.140,  -5.55,   3.20,       ,    1711,  0.104,  8.720,    0.77,    6.77,    8.34,   ,        ,Simbad
map,cmd,stars,1352, ,117.349,-42.685,  0.012,  0.070,  0.140,  -1.12,   5.58,       ,    1278,  0.208,  7.740,    1.41,    4.66,    6.19,dub,        ,Simbad
map,cmd,stars,1353, ,117.465,-17.225,  0.015,  0.045,  0.080,  -0.60,   4.05,       ,    5250,  0.000,  9.300,    6.86,   21.35,    0.04,   ,        ,Simbad
map,cmd,stars,1354, ,117.487,-14.021,  0.010,  0.060,  0.110,  -2.23,  -0.06,   33.0,    1833,  0.260,  9.170,    0.69,    8.29,    2.72,   ,        ,Simbad
map,cmd,stars,1355, ,117.588,-25.457,  0.013,  0.045,  0.075,  -3.83,   4.06,   48.7,    2654,  0.250,  7.300,    0.84,    4.52,    3.24,   ,  -0.111,Simbad
map,cmd,stars,1356, ,117.621,-20.185,  0.020,  0.080,  0.120,  -6.41,   3.96,       ,    2928,  0.521,  8.730,    0.85,   10.41,    2.67,dub,        ,Simbad
map,cmd,stars,1357, ,117.625,-29.845,  0.022,  0.075,  0.160,  -0.34,   3.19,       ,    3858,  0.833,  9.000,    1.73,   20.31,    2.92,   ,  -0.400,Simbad
map,cmd,stars,1358, ,117.667,-36.390,  0.018,  0.065,  0.110,  -1.92,   6.58,       ,    2234,  0.791,  8.490,    1.40,    9.55,    0.83,   ,        ,Simbad
map,cmd,stars,1360, ,117.904,-31.817,  0.015,  0.055,  0.130,   3.61,  -1.92,       ,    2899,  1.208,  8.170,    0.57,   11.49,    7.47,   ,        ,Simbad
map,cmd,stars,1361,r,118.008,+09.557,  0.010,  0.045,  0.085,   0.57,   0.34,  106.2,    2376,  0.375,  8.990,    1.02,    8.15,    3.93,ast,        ,Simbad
map,cmd,stars,1362, ,118.029,-28.117,  0.010,  0.075,  0.150,   1.45,   5.16,       ,    5165,  0.729,  8.130,    2.68,   18.75,    0.56,   ,        ,Simbad
map,cmd,stars,1363, ,118.035,-38.530,  0.050,  0.310,  0.450,  -0.50,   2.00,    7.3,    1450,  0.291,  8.915,    3.98,   15.47,   21.95,   ,  -0.192,Simbad
map,cmd,stars,1364, ,118.050,-60.340,  0.020,  0.110,  0.200,  -1.26,   8.57,       ,     816,  0.129,  8.530,    0.95,    5.54,    9.56,   ,        ,Simbad
map,cmd,stars,1365,r,118.020,+12.173,  0.020,  0.090,  0.150,   1.78,  -5.24,       ,    2398,  0.312,  9.125,    1.84,    9.08,    0.96,   ,        ,Simbad
map,cmd,stars,1366, ,118.056,-33.040,  0.020,  0.060,  0.110,  -3.58,   9.46,       ,    1436,  0.666,  8.650,    0.50,    4.45,   23.22,   ,        ,Simbad
map,cmd,stars,1367,n,118.077,-26.428,  0.020,  0.070,  0.095,  -3.25,   1.15,   55.8,    1313,  0.339,  8.100,    0.83,    2.50,    8.63,   ,        ,Simbad
map,cmd,stars,1368, ,118.080,-22.447,  0.015,  0.050,  0.085,  -1.03,   1.21,       ,    2204,  0.416,  8.400,    0.43,    4.28,    6.74,non,        ,Simbad
map,cmd,stars,1370,n,118.147,-26.432,  0.010,  0.033,  0.060,  -6.32,  -3.15,   60.0,    4003,  0.895,  6.415,    1.05,    8.39,    2.21,irc,        ,Simbad
map,cmd,stars,1371,n,118.161,-26.380,  0.010,  0.047,  0.075,  -3.66,   1.41,   60.0,    2856,  0.687,  7.900,    0.80,    7.40,    2.88,   ,        ,Simbad
map,cmd,stars,1372,n,118.185,-26.275,  0.012,  0.044,  0.060,  -3.60,   2.87,   68.0,    4611,  0.562,  6.650,    0.92,    7.71,    0.98,   ,        ,Simbad
map,cmd,stars,1373, ,118.140,-52.995,  0.025,  0.125,  0.210,  -3.67,   8.21,       ,     792,  0.167,  8.150,    0.34,    4.44,   13.66,   ,        ,Simbad
map,cmd,stars,1374, ,118.267,-28.175,  0.020,  0.110,  0.210,  -3.45,   0.95,   90.5,    1005,  0.062,  8.215,    0.84,    6.34,    4.83,   ,        ,Simbad
map,cmd,stars,1375, ,118.252,+01.720,  0.020,  0.090,  0.150,  -2.07,  -3.34,       ,    3112,  1.041,  8.180,    3.60,   13.51,    0.41,   ,        ,Simbad
map,cmd,stars,1376, ,118.390,+05.700,  0.015,  0.090,  0.155,  -3.91,  -3.65,       ,    1659,  0.312,  8.770,    0.49,    8.47,    8.19,   ,        ,Simbad
map,cmd,stars,1377, ,118.417,-22.323,  0.018,  0.070,  0.130,  -2.19,  -0.12,       ,    2088,  0.625,  8.435,    1.24,    8.16,    1.77,   ,        ,Simbad
map,cmd,stars,1378, ,118.450,-26.965,  0.010,  0.060,  0.100,  -2.33,   3.91,       ,    3246,  0.135,  8.865,    1.64,    8.07,    1.61,   ,        ,Simbad
map,cmd,stars,1379,r,118.627,-38.220,  0.010,  0.060,  0.090,   1.12,  10.78,       ,    3629,  0.625,  9.285,    2.41,    9.08,    0.73,   ,        ,Simbad
map,cmd,stars,1380, ,118.785,-17.730,  0.020,  0.105,  0.240,  -7.14,   4.72,       ,    1363,  0.083,  9.015,    2.38,    9.77,    9.45,   ,        ,Simbad
map,cmd,stars,1381, ,118.767,-25.372,  0.010,  0.045,  0.100,  -1.18,   3.41,       ,    2589,  0.416,  8.500,    0.37,    9.70,    3.85,   ,        ,Simbad
map,cmd,stars,1382, ,118.792,-24.275,  0.010,  0.110,  0.210,  -5.10,   1.80,   38.2,    1344,  0.090,  8.505,    1.29,    8.07,    4.42,   ,  -0.081,Simbad
map,cmd,stars,1383, ,118.920,-27.905,  0.012,  0.055,  0.115,  -1.00,   2.45,       ,    1649,  0.354,  7.600,    0.55,    7.64,    5.58,   ,        ,Simbad
map,cmd,stars,1384, ,118.920,-25.880,  0.018,  0.060,  0.100,  -2.39,   1.75,  -16.4,    2291,  0.187,  7.800,    0.64,    4.83,    6.75,   ,        ,Simbad
map,cmd,stars,1385, ,119.062,-30.367,  0.020,  0.060,  0.115,   0.92,  -2.38,       ,    2910,  0.562,  8.055,    1.11,   10.33,    2.20,   ,        ,Simbad
map,cmd,stars,1386, ,119.077,-30.066,  0.010,  0.070,  0.125,   0.52,  -1.84,   37.9,    2255,  0.729,  7.315,    1.79,    6.61,    8.73,   ,   0.080,Simbad
map,cmd,stars,1388, ,119.412,-25.935,  0.010,  0.070,  0.115,  -4.22,   2.56,       ,    1964,  0.416,  8.700,    1.15,    7.48,    1.97,   ,        ,Simbad
map,cmd,stars,1389,r,119.407,-59.320,  0.016,  0.085,  0.135,  -1.33,  13.67,       ,    4055,  0.187,  9.200,    2.98,   14.43,    0.69,   ,        ,Simbad
map,cmd,stars,1390,r,119.446,-09.150,  0.020,  0.085,  0.140,  -0.64,   2.23,       ,    2569,  0.625,  8.500,    1.38,   12.95,    3.98,   ,        ,Simbad
map,cmd,stars,1391, ,119.479,-31.509,  0.015,  0.065,  0.120,   1.50,  -0.81,       ,    3628,  0.937,  8.290,    1.31,   17.08,    1.69,   ,        ,Simbad
map,cmd,stars,1392, ,119.500,-29.283,  0.015,  0.060,  0.125,   2.47,   2.20,       ,    4499,  0.729,  8.490,    4.40,   21.84,    0.24,dub,        ,Simbad
map,cmd,stars,1393, ,119.490,-60.750,  0.095,  0.405,  0.710,  -3.50,  10.20,   21.2,     373,  0.071,  8.475,    0.94,    7.70,   34.58,   ,  -0.373,Simbad
map,cmd,stars,1394,g,119.571,+26.250,  0.012,  0.043,  0.070,  -2.87,  -3.73,  999.9,   22063,  0.021, 10.100,    8.51,   42.93,    0.01,glo,  -2.155,Simbad
map,cmd,stars,1395, ,119.586,-34.772,  0.010,  0.035,  0.070,  -0.83,   3.66,   29.2,   10380,  1.457,  8.500,    1.46,   27.71,    0.84,   ,        ,Simbad
map,cmd,stars,1396,r,119.632,-66.630,  0.020,  0.085,  0.135,  -1.24,   8.55,       ,    2754,  0.000,  9.500,    1.08,    8.91,    1.77,   ,        ,Simbad
map,cmd,stars,1397, ,119.653,+08.056,  0.015,  0.090,  0.195,  -0.33,   2.95,       ,    2362,  0.416,  8.800,    1.21,   26.27,    1.08,   ,        ,Simbad
map,cmd,stars,1398, ,119.722,-28.585,  0.012,  0.070,  0.160,  -1.58,   1.02,       ,    4666,  0.604,  6.800,    1.41,   26.51,    0.89,   ,        ,Simbad
map,cmd,stars,1399, ,119.725,+07.950,  0.010,  0.065,  0.110,  -2.88,   1.62,       ,    2376,  0.375,  9.000,    0.79,   10.46,    1.89,   ,        ,Simbad
map,cmd,stars,1400, ,119.817,-27.583,  0.018,  0.060,  0.130,  -2.62,   1.00,       ,    1905,  0.312,  8.735,    0.95,    7.36,    7.00,   ,        ,Simbad
map,cmd,stars,1401, ,119.820,-28.870,  0.012,  0.080,  0.155,  -1.03,   1.18,  113.4,     970,  0.208,  8.400,    0.51,    5.45,    9.33,   ,        ,Simbad
map,cmd,stars,1402, ,119.829,-22.690,  0.018,  0.065,  0.145,   1.11,   3.79,       ,    1865,  0.146,  9.000,    1.02,   10.00,    5.18,dub,        ,Simbad
map,cmd,stars,1403, ,119.865,-30.725,  0.020,  0.065,  0.100,   0.62,  -2.59,       ,    1649,  0.354,  8.635,    0.88,    3.51,   33.06,   ,        ,Simbad
map,cmd,stars,1404, ,119.875,-16.305,  0.010,  0.060,  0.100,  -4.58,   0.19,       ,    1888,  0.062,  9.300,    1.22,    6.83,    0.47,dub,        ,Simbad
map,cmd,stars,1405, ,119.937,-36.190,  0.015,  0.087,  0.160,  -5.21,   5.49,       ,    1884,  0.697,  9.010,    1.91,    8.84,    7.60,   ,        ,Simbad
